Order ID,Product,Cost,Quantity Ordered, Price Each ,Order Date,Purchase Address,City,State,Zip,Total Price
176811,AA Batteries (4-pack),3.456,1,3.84,4/14/2019,456 13th St,Dallas,TX,75001,3.84
176812,Wired Headphones,10.791,2,11.99,4/20/2019,569 Willow St,New York City,NY,10001,23.98
176813,Google Phone,540,4,600,4/28/2019,269 Hill St,Atlanta,GA,30301,2400
176813,Wired Headphones,10.791,1,11.99,4/28/2019,269 Hill St,Atlanta,GA,30301,11.99
176814,Lightning Charging Cable,13.455,4,14.95,4/9/2019,501 13th St,New York City,NY,10001,59.8
176815,AAA Batteries (4-pack),2.691,1,2.99,4/4/2019,327 Adams St,San Francisco,CA,94016,2.99
176816,27in 4K Gaming Monitor,350.991,4,389.99,4/19/2019,623 Lincoln St,Portland,OR,97035,1559.96
176817,Lightning Charging Cable,13.455,4,14.95,4/26/2019,284 Walnut St,Seattle,WA,98101,59.8
176818,Wired Headphones,10.791,4,11.99,4/9/2019,642 13th St,San Francisco,CA,94016,47.96
176819,AA Batteries (4-pack),3.456,5,3.84,4/15/2019,615 9th St,Portland,OR,97035,19.2
176820,USB-C Charging Cable,10.755,1,11.95,4/17/2019,654 Adams St,Boston,MA,2215,11.95
176821,34in Ultrawide Monitor,341.991,3,379.99,4/18/2019,72 Meadow St,San Francisco,CA,94016,1139.97
176822,AAA Batteries (4-pack),2.691,5,2.99,4/22/2019,40 Cedar St,Seattle,WA,98101,14.95
176823,Wired Headphones,10.791,3,11.99,4/6/2019,893 11th St,Seattle,WA,98101,35.97
176824,USB-C Charging Cable,10.755,1,11.95,4/3/2019,983 Center St,Los Angeles,CA,90001,11.95
176825,LG Washing Machine,540,2,600,4/13/2019,338 6th St,San Francisco,CA,94016,1200
176826,Bose SoundSport Headphones,89.991,2,99.99,4/11/2019,72 Meadow St,San Francisco,CA,94016,199.98
176827,AAA Batteries (4-pack),2.691,4,2.99,4/20/2019,465 Hickory St,Los Angeles,CA,90001,11.96
176828,iPhone,630,4,700,4/7/2019,696 Highland St,Seattle,WA,98101,2800
176829,Wired Headphones,10.791,4,11.99,4/30/2019,335 Wilson St,San Francisco,CA,94016,47.96
176830,Wired Headphones,10.791,5,11.99,4/18/2019,663 5th St,Austin,TX,73301,59.95
176831,USB-C Charging Cable,10.755,1,11.95,4/1/2019,743 Spruce St,San Francisco,CA,94016,11.95
176832,Apple Airpods Headphones,135,5,150,4/19/2019,533 Spruce St,Los Angeles,CA,90001,750
176833,Wired Headphones,10.791,2,11.99,4/21/2019,226 Madison St,Boston,MA,2215,23.98
176834,Lightning Charging Cable,13.455,4,14.95,4/15/2019,193 Forest St,San Francisco,CA,94016,59.8
176835,USB-C Charging Cable,10.755,2,11.95,4/23/2019,628 10th St,Boston,MA,2215,23.9
176836,USB-C Charging Cable,10.755,5,11.95,4/10/2019,857 Hickory St,Boston,MA,2215,59.75
176837,Lightning Charging Cable,13.455,2,14.95,4/10/2019,213 River St,New York City,NY,10001,29.9
176838,Lightning Charging Cable,13.455,3,14.95,4/5/2019,656 South St,New York City,NY,10001,44.85
176839,20in Monitor,98.991,1,109.99,4/10/2019,625 Willow St,Boston,MA,2215,109.99
176840,USB-C Charging Cable,10.755,2,11.95,4/2/2019,939 14th St,Austin,TX,73301,23.9
176841,AAA Batteries (4-pack),2.691,5,2.99,4/26/2019,177 Highland St,San Francisco,CA,94016,14.95
176842,AA Batteries (4-pack),3.456,4,3.84,4/6/2019,532 1st St,New York City,NY,10001,15.36
176843,34in Ultrawide Monitor,341.991,1,379.99,4/21/2019,733 Maple St,Atlanta,GA,30301,379.99
176844,AA Batteries (4-pack),3.456,5,3.84,4/23/2019,983 Main St,Boston,MA,2215,19.2
176845,USB-C Charging Cable,10.755,1,11.95,4/15/2019,925 Cedar St,San Francisco,CA,94016,11.95
176846,USB-C Charging Cable,10.755,3,11.95,4/19/2019,599 10th St,New York City,NY,10001,35.85
176847,AA Batteries (4-pack),3.456,2,3.84,4/3/2019,616 9th St,Austin,TX,73301,7.68
176848,27in FHD Monitor,134.991,1,149.99,4/28/2019,442 Center St,Boston,MA,2215,149.99
176849,34in Ultrawide Monitor,341.991,5,379.99,4/22/2019,309 West St,San Francisco,CA,94016,1899.95
176850,AA Batteries (4-pack),3.456,2,3.84,4/3/2019,520 5th St,Seattle,WA,98101,7.68
176851,AA Batteries (4-pack),3.456,3,3.84,4/9/2019,669 Dogwood St,San Francisco,CA,94016,11.52
176852,AA Batteries (4-pack),3.456,1,3.84,4/9/2019,731 Lincoln St,Portland,OR,97035,3.84
176853,AA Batteries (4-pack),3.456,4,3.84,4/24/2019,858 14th St,New York City,NY,10001,15.36
176854,AA Batteries (4-pack),3.456,2,3.84,4/11/2019,460 South St,Los Angeles,CA,90001,7.68
176855,Wired Headphones,10.791,4,11.99,4/21/2019,103 12th St,Los Angeles,CA,90001,47.96
176856,Lightning Charging Cable,13.455,1,14.95,4/13/2019,459 8th St,San Francisco,CA,94016,14.95
176857,Bose SoundSport Headphones,89.991,3,99.99,4/30/2019,418 14th St,Portland,OR,97035,299.97
176858,AAA Batteries (4-pack),2.691,3,2.99,4/16/2019,669 Park St,Los Angeles,CA,90001,8.97
176859,AA Batteries (4-pack),3.456,4,3.84,4/15/2019,525 Adams St,New York City,NY,10001,15.36
176860,USB-C Charging Cable,10.755,3,11.95,4/4/2019,420 Hill St,San Francisco,CA,94016,35.85
176861,Bose SoundSport Headphones,89.991,3,99.99,4/14/2019,370 9th St,Los Angeles,CA,90001,299.97
176862,AAA Batteries (4-pack),2.691,2,2.99,4/29/2019,267 Willow St,San Francisco,CA,94016,5.98
176863,27in FHD Monitor,134.991,3,149.99,4/19/2019,64 Maple St,New York City,NY,10001,449.97
176864,AAA Batteries (4-pack),2.691,2,2.99,4/2/2019,453 Meadow St,San Francisco,CA,94016,5.98
176865,AA Batteries (4-pack),3.456,5,3.84,4/18/2019,952 Washington St,New York City,NY,10001,19.2
176866,ThinkPad Laptop,899.991,1,999.99,4/2/2019,338 West St,New York City,NY,10001,999.99
176867,AAA Batteries (4-pack),2.691,3,2.99,4/25/2019,483 Washington St,San Francisco,CA,94016,8.97
176868,20in Monitor,98.991,4,109.99,4/5/2019,213 Highland St,Boston,MA,2215,439.96
176869,Apple Airpods Headphones,135,3,150,4/23/2019,861 2nd St,Seattle,WA,98101,450
176870,AAA Batteries (4-pack),2.691,3,2.99,4/5/2019,964 Park St,New York City,NY,10001,8.97
176871,AA Batteries (4-pack),3.456,3,3.84,4/29/2019,489 9th St,Dallas,TX,75001,11.52
176872,AA Batteries (4-pack),3.456,1,3.84,4/15/2019,678 Madison St,Los Angeles,CA,90001,3.84
176873,AA Batteries (4-pack),3.456,2,3.84,4/6/2019,532 Spruce St,Los Angeles,CA,90001,7.68
176874,AAA Batteries (4-pack),2.691,2,2.99,4/15/2019,325 Pine St,New York City,NY,10001,5.98
176875,27in 4K Gaming Monitor,350.991,1,389.99,4/23/2019,727 Forest St,San Francisco,CA,94016,389.99
176876,Bose SoundSport Headphones,89.991,4,99.99,4/23/2019,263 Hickory St,Boston,MA,2215,399.96
176877,Lightning Charging Cable,13.455,3,14.95,4/10/2019,289 4th St,San Francisco,CA,94016,44.85
176878,ThinkPad Laptop,899.991,5,999.99,4/13/2019,161 Highland St,San Francisco,CA,94016,4999.95
176879,Flatscreen TV,270,1,300,4/13/2019,370 Sunset St,Portland,ME,4101,300
176880,27in FHD Monitor,134.991,4,149.99,4/4/2019,691 River St,New York City,NY,10001,599.96
176881,Wired Headphones,10.791,1,11.99,4/22/2019,157 Sunset St,San Francisco,CA,94016,11.99
176882,Wired Headphones,10.791,4,11.99,4/24/2019,929 Main St,Boston,MA,2215,47.96
176883,Wired Headphones,10.791,2,11.99,4/15/2019,344 Dogwood St,New York City,NY,10001,23.98
176884,USB-C Charging Cable,10.755,3,11.95,4/11/2019,813 Highland St,San Francisco,CA,94016,35.85
176885,34in Ultrawide Monitor,341.991,3,379.99,4/22/2019,582 River St,Boston,MA,2215,1139.97
176886,Flatscreen TV,270,1,300,4/19/2019,410 8th St,San Francisco,CA,94016,300
176887,AAA Batteries (4-pack),2.691,3,2.99,4/1/2019,591 4th St,Boston,MA,2215,8.97
176888,Wired Headphones,10.791,4,11.99,4/15/2019,608 5th St,New York City,NY,10001,47.96
176889,AAA Batteries (4-pack),2.691,5,2.99,4/17/2019,837 Madison St,Boston,MA,2215,14.95
176890,USB-C Charging Cable,10.755,2,11.95,4/25/2019,950 8th St,Austin,TX,73301,23.9
176891,AAA Batteries (4-pack),2.691,2,2.99,4/7/2019,323 Ridge St,Portland,OR,97035,5.98
176892,AAA Batteries (4-pack),2.691,2,2.99,4/12/2019,165 Meadow St,Boston,MA,2215,5.98
176893,AAA Batteries (4-pack),2.691,3,2.99,4/23/2019,794 Dogwood St,Seattle,WA,98101,8.97
176894,Flatscreen TV,270,5,300,4/13/2019,589 Park St,San Francisco,CA,94016,1500
176895,Apple Airpods Headphones,135,4,150,4/24/2019,286 6th St,Boston,MA,2215,600
176896,AAA Batteries (4-pack),2.691,1,2.99,4/24/2019,77 Johnson St,Dallas,TX,75001,2.99
176897,Apple Airpods Headphones,135,2,150,4/2/2019,941 Walnut St,San Francisco,CA,94016,300
176898,Apple Airpods Headphones,135,5,150,4/18/2019,45 River St,New York City,NY,10001,750
176899,Lightning Charging Cable,13.455,1,14.95,4/5/2019,269 South St,San Francisco,CA,94016,14.95
176900,Bose SoundSport Headphones,89.991,4,99.99,4/21/2019,356 North St,Boston,MA,2215,399.96
176901,Lightning Charging Cable,13.455,2,14.95,4/22/2019,25 8th St,Atlanta,GA,30301,29.9
176902,USB-C Charging Cable,10.755,3,11.95,4/11/2019,166 Dogwood St,Atlanta,GA,30301,35.85
176903,iPhone,630,3,700,4/9/2019,684 Main St,Boston,MA,2215,2100
176904,AAA Batteries (4-pack),2.691,1,2.99,4/13/2019,782 Ridge St,Boston,MA,2215,2.99
176905,27in FHD Monitor,134.991,4,149.99,4/12/2019,92 Spruce St,New York City,NY,10001,599.96
176906,27in FHD Monitor,134.991,2,149.99,4/7/2019,636 Cherry St,Los Angeles,CA,90001,299.98
176907,27in FHD Monitor,134.991,3,149.99,4/11/2019,120 Sunset St,Los Angeles,CA,90001,449.97
176908,AAA Batteries (4-pack),2.691,2,2.99,4/25/2019,802 Maple St,Seattle,WA,98101,5.98
176909,Wired Headphones,10.791,4,11.99,4/22/2019,692 Jackson St,Portland,ME,4101,47.96
176910,AAA Batteries (4-pack),2.691,3,2.99,4/19/2019,573 2nd St,Los Angeles,CA,90001,8.97
176911,AAA Batteries (4-pack),2.691,3,2.99,4/12/2019,346 13th St,Los Angeles,CA,90001,8.97
176912,Apple Airpods Headphones,135,1,150,4/25/2019,862 7th St,Seattle,WA,98101,150
176913,AAA Batteries (4-pack),2.691,4,2.99,4/20/2019,340 11th St,Atlanta,GA,30301,11.96
176914,Lightning Charging Cable,13.455,4,14.95,4/1/2019,846 Cherry St,San Francisco,CA,94016,59.8
176915,AAA Batteries (4-pack),2.691,1,2.99,4/4/2019,64 Hill St,Dallas,TX,75001,2.99
176916,34in Ultrawide Monitor,341.991,3,379.99,4/18/2019,285 Cedar St,San Francisco,CA,94016,1139.97
176917,USB-C Charging Cable,10.755,1,11.95,4/14/2019,376 Sunset St,Boston,MA,2215,11.95
176918,USB-C Charging Cable,10.755,3,11.95,4/10/2019,398 Elm St,Los Angeles,CA,90001,35.85
176919,AAA Batteries (4-pack),2.691,5,2.99,4/29/2019,240 14th St,Boston,MA,2215,14.95
176920,Apple Airpods Headphones,135,5,150,4/30/2019,117 Lake St,New York City,NY,10001,750
176921,Lightning Charging Cable,13.455,1,14.95,4/24/2019,365 Wilson St,San Francisco,CA,94016,14.95
176922,Bose SoundSport Headphones,89.991,4,99.99,4/2/2019,859 Hill St,Los Angeles,CA,90001,399.96
176923,LG Washing Machine,540,5,600,4/26/2019,259 6th St,Los Angeles,CA,90001,3000
176924,Bose SoundSport Headphones,89.991,3,99.99,4/14/2019,375 4th St,New York City,NY,10001,299.97
176925,Lightning Charging Cable,13.455,5,14.95,4/18/2019,920 Wilson St,New York City,NY,10001,74.75
176926,USB-C Charging Cable,10.755,1,11.95,4/14/2019,921 Cedar St,Atlanta,GA,30301,11.95
176927,Wired Headphones,10.791,2,11.99,4/18/2019,700 Sunset St,Los Angeles,CA,90001,23.98
176928,AAA Batteries (4-pack),2.691,1,2.99,4/8/2019,203 Hickory St,San Francisco,CA,94016,2.99
176929,ThinkPad Laptop,899.991,4,999.99,4/11/2019,743 11th St,Dallas,TX,75001,3999.96
176930,USB-C Charging Cable,10.755,1,11.95,4/15/2019,161 Center St,Boston,MA,2215,11.95
176931,ThinkPad Laptop,899.991,1,999.99,4/13/2019,57 Pine St,New York City,NY,10001,999.99
176932,34in Ultrawide Monitor,341.991,1,379.99,4/28/2019,118 Church St,Seattle,WA,98101,379.99
176933,Flatscreen TV,270,2,300,4/24/2019,698 Spruce St,New York City,NY,10001,600
176934,AAA Batteries (4-pack),2.691,3,2.99,4/8/2019,329 Park St,New York City,NY,10001,8.97
176935,AAA Batteries (4-pack),2.691,1,2.99,4/3/2019,315 1st St,Dallas,TX,75001,2.99
176935,27in FHD Monitor,134.991,5,149.99,4/3/2019,315 1st St,Dallas,TX,75001,749.95
176936,Apple Airpods Headphones,135,5,150,4/15/2019,846 Hickory St,Boston,MA,2215,750
176937,Google Phone,540,3,600,4/30/2019,980 7th St,Los Angeles,CA,90001,1800
176938,AAA Batteries (4-pack),2.691,4,2.99,4/29/2019,249 Jefferson St,Los Angeles,CA,90001,11.96
176939,AAA Batteries (4-pack),2.691,2,2.99,4/6/2019,418 12th St,San Francisco,CA,94016,5.98
176940,Lightning Charging Cable,13.455,4,14.95,4/2/2019,864 Hickory St,Dallas,TX,75001,59.8
176941,27in 4K Gaming Monitor,350.991,4,389.99,4/11/2019,807 14th St,San Francisco,CA,94016,1559.96
176942,AA Batteries (4-pack),3.456,1,3.84,4/12/2019,419 Washington St,Portland,OR,97035,3.84
176943,Lightning Charging Cable,13.455,2,14.95,4/9/2019,211 2nd St,San Francisco,CA,94016,29.9
176944,Bose SoundSport Headphones,89.991,2,99.99,4/28/2019,719 West St,Austin,TX,73301,199.98
176945,USB-C Charging Cable,10.755,5,11.95,4/24/2019,701 Pine St,Austin,TX,73301,59.75
176946,Lightning Charging Cable,13.455,5,14.95,4/27/2019,991 6th St,New York City,NY,10001,74.75
176947,AA Batteries (4-pack),3.456,4,3.84,4/2/2019,357 Center St,Los Angeles,CA,90001,15.36
176948,Wired Headphones,10.791,3,11.99,4/26/2019,761 Highland St,San Francisco,CA,94016,35.97
176949,USB-C Charging Cable,10.755,3,11.95,4/27/2019,347 Jackson St,Los Angeles,CA,90001,35.85
176950,Lightning Charging Cable,13.455,4,14.95,4/4/2019,929 Johnson St,Dallas,TX,75001,59.8
176951,USB-C Charging Cable,10.755,3,11.95,4/15/2019,606 Lakeview St,Boston,MA,2215,35.85
176952,AAA Batteries (4-pack),2.691,3,2.99,4/6/2019,693 5th St,Los Angeles,CA,90001,8.97
176953,Flatscreen TV,270,1,300,4/29/2019,595 West St,Dallas,TX,75001,300
176954,Bose SoundSport Headphones,89.991,3,99.99,4/28/2019,524 Elm St,San Francisco,CA,94016,299.97
176955,AAA Batteries (4-pack),2.691,5,2.99,4/2/2019,169 Church St,San Francisco,CA,94016,14.95
176956,AA Batteries (4-pack),3.456,1,3.84,4/1/2019,703 5th St,Dallas,TX,75001,3.84
176957,Google Phone,540,1,600,4/6/2019,582 Church St,Boston,MA,2215,600
176958,Bose SoundSport Headphones,89.991,2,99.99,4/23/2019,497 Main St,Boston,MA,2215,199.98
176959,Wired Headphones,10.791,3,11.99,4/8/2019,125 Jefferson St,Seattle,WA,98101,35.97
176960,Bose SoundSport Headphones,89.991,5,99.99,4/8/2019,737 West St,Dallas,TX,75001,499.95
176961,27in FHD Monitor,134.991,3,149.99,4/16/2019,357 Willow St,Portland,OR,97035,449.97
176962,Wired Headphones,10.791,4,11.99,4/7/2019,710 Church St,San Francisco,CA,94016,47.96
176963,AAA Batteries (4-pack),2.691,4,2.99,4/14/2019,390 Walnut St,Los Angeles,CA,90001,11.96
176964,AAA Batteries (4-pack),2.691,1,2.99,4/5/2019,453 Cedar St,San Francisco,CA,94016,2.99
176965,Lightning Charging Cable,13.455,4,14.95,4/8/2019,900 Dogwood St,Boston,MA,2215,59.8
176966,Bose SoundSport Headphones,89.991,1,99.99,4/22/2019,3 Main St,Boston,MA,2215,99.99
176967,27in 4K Gaming Monitor,350.991,2,389.99,4/13/2019,275 Lake St,Dallas,TX,75001,779.98
176968,Bose SoundSport Headphones,89.991,3,99.99,4/28/2019,183 2nd St,Atlanta,GA,30301,299.97
176969,AA Batteries (4-pack),3.456,3,3.84,4/5/2019,346 Wilson St,Portland,OR,97035,11.52
176970,Bose SoundSport Headphones,89.991,1,99.99,4/6/2019,524 7th St,Los Angeles,CA,90001,99.99
176971,AAA Batteries (4-pack),2.691,3,2.99,4/5/2019,166 5th St,New York City,NY,10001,8.97
176972,27in FHD Monitor,134.991,2,149.99,4/6/2019,824 West St,Seattle,WA,98101,299.98
176973,Wired Headphones,10.791,4,11.99,4/4/2019,748 Madison St,Los Angeles,CA,90001,47.96
176974,ThinkPad Laptop,899.991,2,999.99,4/5/2019,789 Center St,Seattle,WA,98101,1999.98
176975,USB-C Charging Cable,10.755,1,11.95,4/23/2019,28 13th St,San Francisco,CA,94016,11.95
176975,AAA Batteries (4-pack),2.691,2,2.99,4/23/2019,28 13th St,San Francisco,CA,94016,5.98
176976,27in FHD Monitor,134.991,3,149.99,4/18/2019,260 Pine St,Los Angeles,CA,90001,449.97
176977,Bose SoundSport Headphones,89.991,3,99.99,4/6/2019,808 Ridge St,Portland,OR,97035,299.97
176978,Apple Airpods Headphones,135,1,150,5/1/2019,589 Lake St,Portland,OR,97035,150
176979,AAA Batteries (4-pack),2.691,3,2.99,4/28/2019,315 9th St,New York City,NY,10001,8.97
176980,Bose SoundSport Headphones,89.991,2,99.99,4/2/2019,456 10th St,Seattle,WA,98101,199.98
176981,Google Phone,540,5,600,4/1/2019,924 11th St,San Francisco,CA,94016,3000
176982,iPhone,630,1,700,4/14/2019,237 Lake St,Los Angeles,CA,90001,700
176983,AAA Batteries (4-pack),2.691,1,2.99,4/23/2019,769 11th St,Boston,MA,2215,2.99
176984,Apple Airpods Headphones,135,1,150,4/22/2019,77 Lake St,Portland,OR,97035,150
176985,USB-C Charging Cable,10.755,3,11.95,4/15/2019,859 7th St,New York City,NY,10001,35.85
176986,Apple Airpods Headphones,135,1,150,4/12/2019,623 Lakeview St,Los Angeles,CA,90001,150
176987,AAA Batteries (4-pack),2.691,1,2.99,4/22/2019,87 Spruce St,San Francisco,CA,94016,2.99
176988,Lightning Charging Cable,13.455,4,14.95,4/30/2019,251 South St,Boston,MA,2215,59.8
176989,Google Phone,540,4,600,4/9/2019,346 9th St,Los Angeles,CA,90001,2400
176989,USB-C Charging Cable,10.755,3,11.95,4/9/2019,346 9th St,Los Angeles,CA,90001,35.85
176990,27in FHD Monitor,134.991,4,149.99,4/7/2019,322 2nd St,San Francisco,CA,94016,599.96
176991,Bose SoundSport Headphones,89.991,4,99.99,4/15/2019,338 2nd St,San Francisco,CA,94016,399.96
176992,AAA Batteries (4-pack),2.691,4,2.99,4/15/2019,927 5th St,New York City,NY,10001,11.96
176993,iPhone,630,1,700,4/7/2019,28 South St,Los Angeles,CA,90001,700
176993,Wired Headphones,10.791,3,11.99,4/7/2019,28 South St,Los Angeles,CA,90001,35.97
176994,Google Phone,540,3,600,4/15/2019,628 12th St,Los Angeles,CA,90001,1800
176995,AA Batteries (4-pack),3.456,3,3.84,4/20/2019,964 8th St,San Francisco,CA,94016,11.52
176996,Wired Headphones,10.791,2,11.99,4/23/2019,57 Wilson St,Atlanta,GA,30301,23.98
176997,AA Batteries (4-pack),3.456,5,3.84,4/25/2019,354 14th St,New York City,NY,10001,19.2
176998,Bose SoundSport Headphones,89.991,3,99.99,4/12/2019,481 Maple St,San Francisco,CA,94016,299.97
176999,Lightning Charging Cable,13.455,1,14.95,4/28/2019,192 7th St,Seattle,WA,98101,14.95
177000,USB-C Charging Cable,10.755,4,11.95,4/26/2019,936 9th St,Los Angeles,CA,90001,47.8
177001,Wired Headphones,10.791,3,11.99,4/17/2019,958 Walnut St,Los Angeles,CA,90001,35.97
177002,USB-C Charging Cable,10.755,3,11.95,4/15/2019,965 Elm St,San Francisco,CA,94016,35.85
177003,USB-C Charging Cable,10.755,3,11.95,4/13/2019,903 Wilson St,San Francisco,CA,94016,35.85
177004,AAA Batteries (4-pack),2.691,4,2.99,4/24/2019,781 Wilson St,Los Angeles,CA,90001,11.96
177005,Lightning Charging Cable,13.455,1,14.95,4/28/2019,375 Jefferson St,Los Angeles,CA,90001,14.95
177006,34in Ultrawide Monitor,341.991,4,379.99,4/2/2019,776 Spruce St,Austin,TX,73301,1519.96
177007,AAA Batteries (4-pack),2.691,4,2.99,4/18/2019,806 Willow St,Boston,MA,2215,11.96
177008,Apple Airpods Headphones,135,2,150,4/5/2019,899 7th St,Dallas,TX,75001,300
177009,AA Batteries (4-pack),3.456,5,3.84,4/24/2019,623 5th St,Los Angeles,CA,90001,19.2
177010,Apple Airpods Headphones,135,3,150,4/28/2019,885 Jefferson St,Dallas,TX,75001,450
177011,Wired Headphones,10.791,5,11.99,4/11/2019,742 Maple St,Dallas,TX,75001,59.95
177012,Lightning Charging Cable,13.455,2,14.95,4/29/2019,987 9th St,New York City,NY,10001,29.9
177013,AAA Batteries (4-pack),2.691,1,2.99,4/18/2019,398 Pine St,Los Angeles,CA,90001,2.99
177014,Lightning Charging Cable,13.455,2,14.95,4/17/2019,918 Maple St,Dallas,TX,75001,29.9
177015,Lightning Charging Cable,13.455,2,14.95,4/26/2019,61 7th St,New York City,NY,10001,29.9
177016,USB-C Charging Cable,10.755,4,11.95,4/23/2019,277 Johnson St,Seattle,WA,98101,47.8
177017,AAA Batteries (4-pack),2.691,5,2.99,4/16/2019,713 Sunset St,New York City,NY,10001,14.95
177018,USB-C Charging Cable,10.755,4,11.95,4/25/2019,412 Church St,New York City,NY,10001,47.8
177019,USB-C Charging Cable,10.755,2,11.95,4/20/2019,2 4th St,San Francisco,CA,94016,23.9
177020,Macbook Pro Laptop,1530,5,1700,4/16/2019,606 Walnut St,Seattle,WA,98101,8500
177021,Bose SoundSport Headphones,89.991,3,99.99,4/8/2019,542 Cedar St,San Francisco,CA,94016,299.97
177022,iPhone,630,5,700,4/17/2019,216 Chestnut St,Los Angeles,CA,90001,3500
177022,Wired Headphones,10.791,2,11.99,4/17/2019,216 Chestnut St,Los Angeles,CA,90001,23.98
177023,AAA Batteries (4-pack),2.691,3,2.99,4/23/2019,320 Adams St,New York City,NY,10001,8.97
177024,Bose SoundSport Headphones,89.991,2,99.99,4/27/2019,565 Madison St,Los Angeles,CA,90001,199.98
177025,27in FHD Monitor,134.991,4,149.99,4/6/2019,708 Cedar St,San Francisco,CA,94016,599.96
177026,34in Ultrawide Monitor,341.991,1,379.99,4/11/2019,892 5th St,Austin,TX,73301,379.99
177027,USB-C Charging Cable,10.755,4,11.95,4/24/2019,472 Pine St,San Francisco,CA,94016,47.8
177028,Bose SoundSport Headphones,89.991,4,99.99,4/4/2019,456 Jefferson St,Atlanta,GA,30301,399.96
177029,Wired Headphones,10.791,2,11.99,4/29/2019,404 Church St,Boston,MA,2215,23.98
177030,USB-C Charging Cable,10.755,1,11.95,4/3/2019,60 Adams St,San Francisco,CA,94016,11.95
